country,date,CLI_diff,CLI_level,CPI_pct_change,INDPRO_pct_change,LTRATE_diff,LTRATE_level,UNEMP_diff,UNEMP_level,GDP_target,CLI_missing
FRA,2004-01-01,0.5988366666666707,99.06700666666666,2.2412079417411856,-1.7793372197120627,-0.23666666666666725,4.1066666666666665,0.06666666666666643,8.9,1.032484745,0.0
FRA,2004-04-01,0.3607033333333476,99.42771,2.80755307820173,-2.6890527984341994,0.1966666666666672,4.303333333333334,-0.09999999999999964,8.8,0.453416639,0.0
FRA,2004-07-01,0.2739133333333257,99.70162333333333,1.1800263688480195,-29.55751997016376,-0.1466666666666674,4.156666666666666,0.06666666666666643,8.866666666666667,0.354074043,0.0
FRA,2004-10-01,0.18546666666667022,99.88709,2.0266325828475873,56.16995171182084,-0.3299999999999996,3.8266666666666667,0.09999999999999964,8.966666666666667,0.892723292,0.0
FRA,2005-01-01,-0.0665700000000129,99.82051999999999,0.861596051637048,-8.246183936388807,-0.18333333333333357,3.643333333333333,-0.3333333333333339,8.633333333333333,0.295094012,0.0
FRA,2005-04-01,-0.11450999999999567,99.70600999999999,2.751875679875182,3.2576806606710473,-0.2699999999999996,3.3733333333333335,0.16666666666666607,8.799999999999999,0.210585091,0.0
FRA,2005-07-01,0.2258633333333364,99.93187333333333,1.9058263192747837,-33.54520554780297,-0.14000000000000057,3.233333333333333,0.20000000000000107,9.0,0.778246743,0.0
FRA,2005-10-01,0.5193933333333263,100.45126666666665,1.2997364368769526,54.8773962863705,0.15666666666666718,3.39,0.09999999999999964,9.1,0.687552163,0.0
FRA,2006-01-01,0.5902333333333445,101.0415,1.2879144852686153,1.2810676550999212,0.12333333333333307,3.513333333333333,0.06666666666666643,9.166666666666666,0.869567006,0.0
FRA,2006-04-01,0.2573666666666554,101.29886666666665,3.101764037563459,-4.755536671104032,0.4733333333333336,3.986666666666667,-0.2333333333333325,8.933333333333334,1.217475112,0.0
FRA,2006-07-01,0.2336999999999989,101.53256666666665,1.063318044171302,-31.518052879676063,-0.08666666666666689,3.9,0.0,8.933333333333334,0.066734384,0.0
FRA,2006-10-01,0.49156666666668514,102.02413333333334,-0.19326879155356913,54.44116347582746,-0.11333333333333329,3.7866666666666666,-0.5666666666666664,8.366666666666667,0.533262744,0.0
FRA,2007-01-01,0.49263333333333037,102.51676666666667,0.7313549026975119,0.6070343472067252,0.27,4.056666666666667,0.09999999999999964,8.466666666666667,1.053438918,0.0
FRA,2007-04-01,0.321566666666655,102.83833333333332,3.0807173951787226,-5.3107523498379,0.33333333333333304,4.39,-0.3333333333333339,8.133333333333333,0.652157461,0.0
FRA,2007-07-01,-0.015066666666655237,102.82326666666667,1.4827129846898712,-25.72744428272199,0.05333333333333368,4.443333333333333,-0.13333333333333286,8.0,0.33409885,0.0
FRA,2007-10-01,-0.44846666666666124,102.37480000000001,4.162216822868547,51.20754802238137,-0.11666666666666625,4.326666666666667,-0.5,7.5,0.052868853,0.0
FRA,2008-01-01,-0.8411666666666662,101.53363333333334,3.0815522124583383,-4.180168719543797,-0.24333333333333407,4.083333333333333,-0.39999999999999947,7.1000000000000005,0.894283034,0.0
FRA,2008-04-01,-1.2329500000000024,100.30068333333334,4.489869713288108,-5.711098171775452,0.3866666666666667,4.47,0.2333333333333325,7.333333333333333,-0.751015061,0.0
FRA,2008-07-01,-1.7995766666666668,98.50110666666667,1.3197583083894626,-33.455769840631554,0.013333333333333641,4.483333333333333,0.16666666666666696,7.5,-0.22690788,0.0
FRA,2008-10-01,-2.057150000000007,96.44395666666667,-1.7104725720315073,14.65173407250795,-0.5833333333333335,3.9,0.2999999999999998,7.8,-1.283951825,0.0
FRA,2009-01-01,-0.9000133333333338,95.54394333333333,-1.5272831463753023,-29.952095928032673,-0.2566666666666668,3.643333333333333,0.7999999999999998,8.6,-1.898367961,0.0
FRA,2009-04-01,0.8952466666666652,96.43919,1.116315785409916,-9.470548399511202,0.14333333333333353,3.7866666666666666,0.5666666666666664,9.166666666666666,0.177000937,0.0
FRA,2009-07-01,1.637906666666666,98.07709666666666,0.5016134425230412,-16.874804975407354,-0.1499999999999999,3.6366666666666667,0.03333333333333499,9.200000000000001,0.229990885,0.0
FRA,2009-10-01,1.3819333333333361,99.45903,1.4002565593106642,52.85518949099992,-0.1033333333333335,3.533333333333333,0.33333333333333215,9.533333333333333,0.724644598,0.0
FRA,2010-01-01,0.34231666666667593,99.80134666666667,2.225091949585889,2.1518331198575824,-0.04666666666666641,3.486666666666667,-0.13333333333333286,9.4,0.282068091,0.0
